,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-W5-AA2I-11A-11R-A41I-07,0.28289947,0.34871015,0.33339652,0.22063279,0.40782148,0.31466848,0.14053187,-0.19099921,0.59304285,-0.40619528,-0.016647957,0.20361853,-0.046271164,0.32609835,-0.5315234,-0.24179043,-0.35247314,-0.33550808,-0.66127354,-0.27585426,-0.40997043,0.23424812,0.7265407,-0.24255529,-0.43939623,-0.29023886,0.23383944,0.26180494,0.2885772,-0.25079608,0.27433586,0.37645862,0.19984834,0.17771,-0.20019177,-0.03819268,0.35853282,0.018683719,-0.11473959,-0.28634003,0.38625887,-0.4200107,0.2355453,-0.17615974,0.32723117,0.5356759,0.16324414,-0.2155332,0.2083981,-0.26802304
TCGA-W5-AA2Q-11A-11R-A41I-07,0.27406514,0.1916436,0.3323032,0.17540143,0.33937502,0.41433626,0.07889209,-0.108591355,0.450315,-0.3787045,0.11171033,0.20800251,-0.02197943,0.35048327,-0.32174194,-0.36698094,-0.38332173,-0.21518254,-0.62714946,-0.18249464,-0.29585898,0.19318615,0.4890791,-0.37345377,-0.30841157,-0.36462975,0.25844646,0.24512917,0.23575492,-0.21328709,0.19300222,0.5900063,0.1627609,0.16069973,-0.20577194,-0.06331619,0.2872119,0.039106984,-0.17904931,-0.43558446,0.23122895,-0.32180992,0.22628075,-0.2593476,0.34143943,0.30273154,0.17467676,-0.12596202,0.14161508,-0.26372543
TCGA-W5-AA2R-11A-11R-A41I-07,0.32841825,0.29376,0.3232705,0.23333588,0.44696394,0.3596793,0.0153632425,-0.17502528,0.5609784,-0.4457419,-0.09017595,0.22239275,-0.077970356,0.30280957,-0.41224205,-0.2926763,-0.34262818,-0.2832221,-0.5074265,-0.24492458,-0.443255,0.28007972,0.59280795,-0.3211166,-0.42466104,-0.33121523,0.28200716,0.20868587,0.32206693,-0.32883853,0.2908681,0.4489622,0.1876293,0.18486004,-0.2460907,-0.074461445,0.3748001,0.15521316,-0.036992267,-0.36263493,0.4211264,-0.4556789,0.19985501,-0.1873934,0.30712163,0.4269523,0.194846,-0.23442331,0.24696247,-0.06926194
TCGA-W5-AA2U-11A-11R-A41I-07,0.28992525,0.2647865,0.28112024,0.21024676,0.38660264,0.37524375,0.06998167,-0.18165955,0.5688883,-0.38901752,-0.023306277,0.16771518,-0.059575222,0.3417134,-0.3621193,-0.21876869,-0.36516026,-0.30571204,-0.6771554,-0.24523543,-0.39705294,0.2501725,0.62763673,-0.35011467,-0.37033588,-0.31990772,0.23649819,0.23814264,0.33532447,-0.23866586,0.2233929,0.4881809,0.23255311,0.16834298,-0.1940877,-0.07265151,0.34571528,0.06994887,-0.041902978,-0.3396734,0.34887084,-0.38395798,0.21619284,-0.20681047,0.33397242,0.42051482,0.14307743,-0.20154515,0.20940967,-0.2508121
TCGA-W5-AA2X-11A-11R-A41I-07,0.28802764,0.16802436,0.2928346,0.20283443,0.3601073,0.37485614,0.054122783,-0.14951822,0.39993516,-0.30308607,-0.037051532,0.2998225,-0.056878224,0.28066683,-0.2978893,-0.2713406,-0.29623836,-0.21844803,-0.55583143,-0.28579772,-0.33759952,0.22690375,0.5124571,-0.26495463,-0.33281142,-0.34461215,0.22695427,0.1948426,0.23750469,-0.28985217,0.209508,0.5272769,0.21413979,0.115939744,-0.1477099,-0.0392466,0.22304243,0.08409304,-0.114309415,-0.40002018,0.3399782,-0.33856067,0.13127436,-0.22176631,0.34097266,0.3492383,0.09189142,-0.17390895,0.17691122,-0.3153707
TCGA-W5-AA30-11A-11R-A41I-07,0.27284,0.15987024,0.29316044,0.21908963,0.376914,0.35714057,0.08583743,-0.2099577,0.41999668,-0.36528334,0.050404612,0.27229285,-0.024875507,0.3828652,-0.32701492,-0.27523437,-0.34693167,-0.23314734,-0.59090954,-0.22607526,-0.28418615,0.21574394,0.48146543,-0.35646504,-0.30798584,-0.33580506,0.24147263,0.2342763,0.25090143,-0.24613202,0.18543911,0.52328086,0.18269676,0.13331588,-0.17472093,-0.028850686,0.29055285,0.06759228,-0.14011425,-0.37490773,0.2788554,-0.28602237,0.17820886,-0.22658671,0.38379723,0.33649677,0.123660535,-0.16640566,0.15388612,-0.3145366
TCGA-W5-AA31-11A-11R-A41I-07,0.31622246,0.3179784,0.3247551,0.23528892,0.46699536,0.3691266,0.08503571,-0.26091868,0.58085495,-0.43418044,-0.08524481,0.20741719,-0.06555115,0.3408597,-0.45892707,-0.33882046,-0.2987101,-0.29065177,-0.5581881,-0.23498115,-0.44486418,0.27353275,0.58257866,-0.3421024,-0.40473813,-0.3159284,0.2832763,0.22445814,0.26978183,-0.3749432,0.3126843,0.41789612,0.24869841,0.23197728,-0.21035232,-0.04331263,0.3751608,0.12839335,-0.026930159,-0.304991,0.384069,-0.39194968,0.20534737,-0.22248031,0.29696918,0.47398707,0.21908367,-0.23252144,0.23598222,-0.1468851
TCGA-W5-AA34-11A-11R-A41I-07,0.3250439,0.33414876,0.292005,0.20418382,0.43885934,0.3633148,0.08367192,-0.2602411,0.5790586,-0.3985483,-0.07477175,0.20543382,-0.099932924,0.2616159,-0.46790072,-0.28157425,-0.30713427,-0.33594126,-0.52510893,-0.26446772,-0.41361684,0.24957357,0.6689392,-0.28529346,-0.44033018,-0.26172578,0.309625,0.16787133,0.31784078,-0.38533276,0.3512438,0.35971686,0.24447523,0.18909377,-0.20507623,-0.048750736,0.44162992,0.11659784,-0.025788331,-0.24663146,0.41965324,-0.4046465,0.24175256,-0.221288,0.2520295,0.52976984,0.17561324,-0.22288992,0.24633154,-0.17279308
TCGA-ZU-A8S4-11A-11R-A41I-07,0.27098182,0.2887128,0.28563744,0.20704465,0.43908614,0.38632688,0.05161169,-0.2311779,0.55377364,-0.46556336,-0.07201392,0.15708679,-0.056660473,0.36537024,-0.42904285,-0.31350818,-0.31360602,-0.3081831,-0.5416778,-0.22857772,-0.36301148,0.2331273,0.6018977,-0.35076964,-0.36568043,-0.28930345,0.24996316,0.20113388,0.28492624,-0.32923278,0.27136067,0.48553833,0.23773006,0.17783415,-0.2098586,-0.007320946,0.33094522,0.10834062,-0.011470766,-0.38488537,0.3993497,-0.37877044,0.23065522,-0.21979119,0.3329607,0.43477887,0.21955718,-0.2034872,0.16643871,-0.19145648
TCGA-A6-2671-11A-01R-A32Z-07,0.017838856,-0.42059577,-0.03736788,-0.015680652,-0.21997122,-0.13805415,0.20791127,-0.31168184,0.06924407,0.28082672,0.51824254,0.11938133,-0.21073791,-0.14306779,-0.5600223,-0.3670648,-0.1559573,-0.16981834,0.6756167,-0.12421274,0.35172018,0.1791873,0.3783539,-0.43052357,-0.14921351,0.104748435,0.18850781,0.10617161,0.22346216,-0.1274054,0.252097,0.31411186,0.10222131,0.27327037,-0.28362626,-0.16952406,-0.35166946,0.1593691,-0.24141203,0.07730051,0.18683356,-0.15847081,0.13934082,-0.2378546,0.27569166,-0.2684162,-0.5714948,-0.057292998,-0.23468342,-0.35672802
TCGA-A6-2675-11A-01R-1723-07,0.02141546,-0.42765814,0.12333392,0.06875433,-0.17039989,-0.25817493,0.062013183,-0.34171072,-0.04547831,0.2024746,0.47290748,0.26717496,-0.24281976,0.010579827,-0.3294002,-0.4138214,-0.12524895,-0.089700356,0.5788011,-0.10968681,0.2799673,0.23857032,0.04853055,-0.33610624,-0.15757404,0.08793728,0.19627112,0.1749409,0.19866861,-0.21094249,0.24005346,0.031837035,0.12522839,0.21392919,-0.2275175,-0.16715804,-0.269553,0.1872104,-0.22755116,0.16007014,0.19921815,-0.19430712,0.13438623,-0.1830479,0.32696763,-0.28704682,-0.55531913,-0.07345414,-0.31385338,-0.22975919
TCGA-A6-2678-11A-01R-A32Z-07,0.099079385,-0.48167914,-0.043476094,-0.04124466,-0.22043605,-0.074513175,0.2731028,-0.41150478,0.07127537,0.32344794,0.41158858,0.1797714,-0.22073399,-0.16213268,-0.4448416,-0.34843805,-0.106104665,-0.14770488,0.71655273,-0.19346637,0.31059942,0.19647905,0.34002033,-0.46224853,-0.1292157,0.09158893,0.18262772,0.031138888,0.27672884,-0.19687918,0.30074394,0.2799043,0.07911279,0.22607292,-0.27722695,-0.13099273,-0.27330497,0.08197993,-0.17285389,0.12735602,0.1683731,-0.16647087,0.12523198,-0.1869768,0.2811459,-0.23418105,-0.4941729,-0.12019835,-0.19284236,-0.43989733
TCGA-A6-2679-11A-01R-A32Z-07,0.12193717,-0.5051184,-0.06347602,-0.007490668,-0.17852002,0.021065759,0.28192165,-0.2833989,0.05704406,0.33338162,0.44376272,0.097752795,-0.17273606,-0.18043816,-0.4120355,-0.32717374,-0.17585693,-0.16229694,0.71363306,-0.16066676,0.39936155,0.17785908,0.42845118,-0.44568792,-0.07957698,0.05876025,0.2038689,0.010241945,0.25166976,-0.09407908,0.22952366,0.43075517,0.08576478,0.20515963,-0.2883155,-0.15154545,-0.29576683,0.11895934,-0.12233062,-0.074798815,0.14546853,-0.121091664,0.08980094,-0.20023476,0.34542248,-0.2671387,-0.40750816,-0.06889367,-0.21953431,-0.46892902
TCGA-A6-2680-11A-01R-A32Z-07,0.10659609,-0.38323137,-0.02778339,0.043658808,-0.1085211,-0.084992245,0.18248944,-0.34553483,0.10225175,0.13579771,0.41597506,0.20345606,-0.22316101,-0.0005314349,-0.5597607,-0.41243413,-0.14734396,-0.116767,0.5358791,-0.104302116,0.2245499,0.20398237,0.29947543,-0.35535952,-0.12372325,0.043064892,0.13435881,0.087838575,0.25060895,-0.1417935,0.2972308,0.31940806,0.09099347,0.19462845,-0.21522312,-0.17789258,-0.16592161,0.22021106,-0.22057106,0.018579673,0.18251798,-0.20107122,0.10094868,-0.21634349,0.28994527,-0.18301974,-0.47977173,-0.113933034,-0.21552339,-0.43736985
TCGA-A6-2682-11A-01R-A32Z-07,0.15348461,-0.39668688,-0.18547331,-0.013004149,-0.1802493,0.010482117,0.32416838,-0.2995658,0.0954872,0.3454255,0.37002468,0.09408462,-0.18683489,-0.2569194,-0.54188293,-0.319408,-0.12113736,-0.18376374,0.77825147,-0.20876218,0.34151906,0.21104258,0.5301626,-0.38475797,-0.14239341,0.080226935,0.18050727,0.030262377,0.25237387,-0.12033726,0.31775635,0.39360008,0.13101727,0.20966455,-0.28141987,-0.11642726,-0.3165865,0.10714781,-0.10874329,-0.034862783,0.14795059,-0.13951904,0.108025275,-0.2167721,0.28261578,-0.21374609,-0.4618375,-0.08906438,-0.15985833,-0.4417265
TCGA-A6-2683-11A-01R-A32Z-07,0.11608792,-0.45904604,-0.13309067,-0.020043852,-0.17788701,-0.0038688653,0.30243376,-0.37443042,0.10975445,0.33618206,0.35869488,-0.03594643,-0.24969469,-0.19191842,-0.55632126,-0.27968696,-0.11578356,-0.16315888,0.7928253,-0.17550561,0.3149955,0.23602946,0.45591867,-0.4772813,-0.14049795,0.14629127,0.1996891,-0.00018732317,0.3251845,-0.16393164,0.34986952,0.34657454,0.11230754,0.21613637,-0.31675762,-0.18323475,-0.27251303,0.12286823,-0.08736583,0.08191205,0.23018919,-0.121925086,0.15273234,-0.22809243,0.24456349,-0.16914433,-0.46722907,-0.124641515,-0.11229792,-0.44526365
TCGA-A6-2684-11A-01R-A32Z-07,0.114942074,-0.38527465,-0.17943628,0.020142118,-0.23790078,-0.02607612,0.33818203,-0.30919665,0.17696737,0.360753,0.4076423,-0.0036098163,-0.17201674,-0.2065087,-0.63099444,-0.25551876,-0.16249737,-0.17538932,0.7037643,-0.19628797,0.39051783,0.1806311,0.6120701,-0.42639342,-0.13009056,0.13080963,0.24075979,0.0377606,0.3026991,-0.03684337,0.30847108,0.4002252,0.13320446,0.2421821,-0.32937035,-0.15222467,-0.3057138,0.097507745,-0.12323095,0.004050863,0.16996269,-0.13841641,0.109701216,-0.24689929,0.24259725,-0.22165512,-0.4627756,-0.10353545,-0.16070478,-0.43982974
TCGA-A6-2685-11A-01R-A32Z-07,0.07564338,-0.41258007,-0.10998998,0.00405462,-0.17050202,-0.04935935,0.23388965,-0.33962432,0.0944179,0.35535243,0.42148218,0.022769196,-0.2554615,-0.1994079,-0.5856014,-0.3122987,-0.096415095,-0.12682444,0.8062113,-0.15468703,0.38675454,0.2086716,0.4887378,-0.417452,-0.107378386,0.12850535,0.20547308,0.0030237513,0.264565,-0.17870702,0.3093151,0.30464268,0.085685186,0.24408065,-0.31870294,-0.17867674,-0.2959068,0.09914264,-0.09509009,0.03740423,0.20660493,-0.19639206,0.13350224,-0.1957679,0.29415944,-0.2491412,-0.5092166,-0.10706857,-0.17846094,-0.47812027
TCGA-A6-2686-11A-01R-A32Z-07,0.12325372,-0.46580184,-0.1182013,-0.008596203,-0.2279906,-0.019589085,0.24457021,-0.38540772,0.06868393,0.3120447,0.42469004,0.05172323,-0.23398031,-0.16964334,-0.56621516,-0.3452752,-0.13894154,-0.15672345,0.7386612,-0.12605016,0.29746377,0.20965846,0.43111554,-0.4856192,-0.14272171,0.11035465,0.20215975,0.03045308,0.3049193,-0.12894475,0.3054385,0.3119799,0.086147785,0.24549301,-0.28397667,-0.14821574,-0.26020455,0.1559484,-0.1258015,0.09696261,0.16669808,-0.1877141,0.095794834,-0.20952077,0.25870505,-0.18549323,-0.49792656,-0.08117609,-0.1368093,-0.43416587
TCGA-A6-5659-11A-01R-1653-07,0.0983759,-0.40518716,-0.1815896,0.00081729656,-0.17668155,-0.09678362,0.27950308,-0.40229592,0.087742396,0.3276883,0.35144252,0.027211547,-0.2330171,-0.18635833,-0.5051401,-0.31599113,-0.09798501,-0.1585656,0.79186225,-0.14665838,0.25178567,0.20655318,0.45529932,-0.49068546,-0.17318013,0.1370528,0.19214113,0.03499891,0.30881837,-0.101209424,0.34145525,0.26585013,0.067219056,0.21585633,-0.34629667,-0.18294357,-0.26801375,0.11315418,-0.07046689,0.10358763,0.18254982,-0.20231417,0.1268442,-0.24372913,0.1936497,-0.14320613,-0.49372298,-0.12474688,-0.14183067,-0.37925926
TCGA-A6-5662-11A-01R-1653-07,0.044880345,-0.45229352,0.010506792,0.015792256,-0.17515737,-0.18538791,0.10906178,-0.40960106,-0.008833924,0.17402938,0.47410735,0.12953222,-0.19451389,-0.0090798475,-0.31664705,-0.41534337,-0.13385236,-0.12636429,0.535833,-0.06564677,0.3305531,0.21861623,0.14323974,-0.52255005,-0.12323969,0.072559826,0.20063637,0.116682656,0.22095904,-0.1266579,0.23194288,0.18710509,0.10872439,0.18031453,-0.27316386,-0.13582578,-0.32705712,0.15253581,-0.18136407,0.10814664,0.09381743,-0.116916455,0.15759654,-0.1982369,0.31912857,-0.25532606,-0.54046375,-0.061922107,-0.29726294,-0.35879675
TCGA-A6-5665-11A-01R-1653-07,0.15314949,-0.45974287,-0.119474955,0.004707188,-0.17609602,-0.05969425,0.23234643,-0.37075514,0.095035896,0.3283851,0.37420413,0.07965134,-0.21532084,-0.21240114,-0.509528,-0.30831665,-0.14011745,-0.15812933,0.8031235,-0.19627321,0.2589985,0.2158112,0.382988,-0.41716787,-0.16285363,0.06525327,0.1557016,-0.025558675,0.29539514,-0.16286425,0.32611737,0.3017109,0.089264475,0.20810556,-0.28697586,-0.16599602,-0.2614971,0.18015921,-0.080221176,0.04051414,0.18793467,-0.182701,0.09195746,-0.16530968,0.24945621,-0.21461914,-0.46788812,-0.1500321,-0.2115425,-0.46882817
TCGA-A6-5667-11A-01R-1723-07,0.07867139,-0.41303962,-0.10965429,-0.039105617,-0.17613442,-0.058113962,0.2317003,-0.33791554,0.10094798,0.3895798,0.4167076,0.21971059,-0.21811473,-0.2190614,-0.5287715,-0.30086568,-0.11939579,-0.10883489,0.68924165,-0.1984096,0.35866058,0.22301304,0.40575182,-0.32825774,-0.14909476,0.041815598,0.15506424,0.024139432,0.24279343,-0.18463351,0.279519,0.3337985,0.12017718,0.24518281,-0.2627279,-0.10387544,-0.3252539,0.08197538,-0.13748352,0.042196874,0.22515303,-0.15412958,0.08537432,-0.18470897,0.33415946,-0.2907405,-0.46778747,-0.10907993,-0.1742456,-0.40822482
TCGA-AA-3489-11A-01R-1839-07,0.024887625,-0.42597175,-0.024404716,0.09185195,-0.19544967,-0.21283984,0.078282535,-0.32195422,0.01916977,0.12199707,0.4570515,-0.10389374,-0.25844318,0.098201826,-0.3128583,-0.36878023,-0.16274676,-0.16571589,0.48620003,0.0032167907,0.40740573,0.1827779,0.19214024,-0.54839516,-0.05754075,0.1792381,0.19188234,0.1362451,0.18197286,-0.009061541,0.16532339,0.26648924,0.15552677,0.19892551,-0.30001986,-0.19272737,-0.35250747,0.114273794,-0.14075182,0.04712965,0.1161723,-0.1600585,0.16650587,-0.2677131,0.3663021,-0.22983363,-0.4622195,0.019976867,-0.2607791,-0.2906914
TCGA-AA-3496-11A-01R-1839-07,-0.008026499,-0.4487255,0.06285239,0.032162182,-0.22405398,-0.20571063,0.054696932,-0.3910592,-0.038429182,0.17159353,0.5266474,0.10849566,-0.25511962,0.070808515,-0.30215725,-0.4381226,-0.19194698,-0.11704544,0.48963803,-0.028709678,0.3241011,0.21903616,0.0598421,-0.53160375,-0.115288734,0.11678225,0.18936096,0.09328548,0.20635924,-0.11157603,0.1902035,0.12765658,0.12078107,0.22050369,-0.2286624,-0.11575043,-0.2774107,0.11357436,-0.20431517,0.13463007,0.14583535,-0.1705457,0.15889847,-0.21609206,0.30727544,-0.22609404,-0.5066449,-0.010854344,-0.28764248,-0.2939407
TCGA-AA-3511-11A-01R-1839-07,0.15550593,-0.44017327,-0.12257827,-0.036002733,-0.15594527,-0.010710892,0.24127257,-0.37700623,0.051284194,0.37157792,0.3811589,0.13107733,-0.2162604,-0.18891159,-0.43017885,-0.3501325,-0.09178121,-0.14463024,0.73985857,-0.16062756,0.37262434,0.18615484,0.40127164,-0.31746453,-0.12492931,0.065731384,0.16896488,0.00081109785,0.25608924,-0.18979889,0.2586927,0.30852214,0.07189141,0.19350424,-0.28840998,-0.15757719,-0.29456323,0.057659533,-0.12711096,-0.015318482,0.13190599,-0.10378511,0.063127674,-0.22547647,0.3178927,-0.24084108,-0.44657725,-0.11726332,-0.13860112,-0.5021476
TCGA-AA-3514-11A-01R-A32Z-07,0.09565263,-0.4692189,-0.17135009,-0.00908796,-0.2198253,0.01343199,0.25983116,-0.31030983,0.1542162,0.30041894,0.38802102,-0.08163544,-0.22491857,-0.20302269,-0.6143395,-0.31396294,-0.123633005,-0.20786951,0.8876612,-0.15001412,0.34505317,0.22151184,0.5329691,-0.45203638,-0.13161463,0.16951978,0.23213072,-0.032372657,0.33364064,-0.14109978,0.32936013,0.37472853,0.112943724,0.2251135,-0.3766393,-0.24203995,-0.27500644,0.13732429,-0.043693747,-0.009121194,0.19008227,-0.15445033,0.13862352,-0.23050705,0.24839517,-0.24919966,-0.42117646,-0.109441675,-0.16169886,-0.35538992
TCGA-AA-3516-11A-01R-A32Z-07,0.048689008,-0.4813337,-0.063821025,0.0012517212,-0.22293535,-0.13965322,0.26570588,-0.3663521,0.10804677,0.3023035,0.46418992,0.09626153,-0.22766632,-0.14099787,-0.5427892,-0.33697605,-0.101422906,-0.14600474,0.756474,-0.1046835,0.31893525,0.20269413,0.42475486,-0.46971446,-0.1438195,0.094028264,0.20947783,0.043194454,0.28522545,-0.087429315,0.2547242,0.3721947,0.07371455,0.22684999,-0.27840614,-0.21040918,-0.3181616,0.19245033,-0.20836058,0.0073416205,0.17946827,-0.19855139,0.09821174,-0.20386948,0.27182022,-0.25670224,-0.5276229,-0.097962454,-0.22241159,-0.40396583
TCGA-AA-3517-11A-01R-A32Z-07,0.1131437,-0.4478622,-0.095822334,-0.0078526875,-0.19308339,-0.017407067,0.28475517,-0.31018892,0.08543523,0.3212194,0.40804395,0.08599272,-0.22952361,-0.16734041,-0.4514639,-0.36527467,-0.13913164,-0.1516408,0.7191085,-0.11224446,0.38826528,0.19985361,0.43589735,-0.44762242,-0.14067422,0.0644291,0.21646295,0.0629086,0.2808976,-0.09657645,0.25457117,0.3684736,0.110428505,0.22663324,-0.28369987,-0.15087678,-0.29660892,0.12796377,-0.16730572,-0.049579687,0.11910959,-0.13270573,0.089976944,-0.19614568,0.29468346,-0.239382,-0.47476688,-0.09975299,-0.17117545,-0.4564352
TCGA-AA-3518-11A-01R-1672-07,0.041050766,-0.44823903,-0.08061417,-0.02423984,-0.22170882,-0.12029445,0.2723752,-0.3582037,0.04572938,0.2969658,0.42714542,0.104100324,-0.24614716,-0.16289742,-0.5077108,-0.33922365,-0.14438082,-0.17110981,0.697382,-0.16527714,0.2673293,0.20747891,0.36228904,-0.4369572,-0.13219741,0.10010008,0.23081307,0.059840027,0.2579301,-0.1368259,0.30815262,0.3075455,0.0873194,0.26275066,-0.2679634,-0.1524337,-0.25871116,0.15802872,-0.2032611,0.08571734,0.17423588,-0.15432814,0.12816727,-0.2318674,0.24810673,-0.2174281,-0.5367425,-0.08480284,-0.19886021,-0.41806886
TCGA-AA-3520-11A-01R-A32Z-07,0.068869665,-0.50262344,-0.14939882,-0.030951977,-0.2041252,-0.018032838,0.29790378,-0.35381928,0.12185215,0.32007664,0.39357856,0.00797526,-0.2172105,-0.1903669,-0.532763,-0.3520336,-0.14016458,-0.13118652,0.812915,-0.19867837,0.31670892,0.18748654,0.46431458,-0.47615653,-0.1391154,0.106681086,0.25389534,0.0067086564,0.32335833,-0.1455572,0.31702602,0.36109492,0.09739752,0.19916815,-0.33810115,-0.18303195,-0.29121652,0.1277333,-0.11077232,0.08392613,0.12003439,-0.17479093,0.11618355,-0.23520716,0.27219957,-0.20164287,-0.46509454,-0.095657066,-0.16078936,-0.43668157
TCGA-AA-3522-11A-01R-A32Z-07,0.12546258,-0.44749245,-0.15523875,-0.014129575,-0.19512485,-0.009635377,0.27480078,-0.38257718,0.078636855,0.38268244,0.4002008,0.057096083,-0.19940034,-0.22235453,-0.5169993,-0.3333498,-0.120815635,-0.14193425,0.79697245,-0.20040983,0.34063253,0.23376167,0.46807757,-0.404232,-0.15628327,0.127992,0.17490564,0.031560317,0.33481357,-0.15602301,0.31552064,0.31161532,0.13910866,0.18761101,-0.31252342,-0.15741482,-0.25035343,0.104930595,-0.13208354,0.077076934,0.17298806,-0.15103349,0.09010664,-0.19113015,0.2706866,-0.17810318,-0.4786445,-0.11833199,-0.1058862,-0.42981482
TCGA-AA-3525-11A-01R-A32Z-07,0.16704568,-0.45148793,-0.18209526,-0.027219884,-0.16463803,0.06381812,0.3351669,-0.2608456,0.16373877,0.352459,0.38043606,-0.040743686,-0.16914381,-0.18557672,-0.4678415,-0.34251305,-0.13667998,-0.18465921,0.7604388,-0.20609182,0.3765294,0.20899598,0.53875095,-0.38649535,-0.07764521,0.09465611,0.20082739,0.03404256,0.27840516,-0.09437017,0.2584308,0.4741865,0.072260745,0.19313571,-0.32932886,-0.1608012,-0.2919467,0.07016283,-0.07121456,-0.10629775,0.14534694,-0.1292854,0.09950816,-0.21613893,0.31795803,-0.2538996,-0.39391956,-0.123902984,-0.16822843,-0.4778992
TCGA-AA-3527-11A-01R-A32Z-07,0.037587956,-0.47620675,-0.065020785,0.00012674462,-0.19285631,-0.067068376,0.24165414,-0.4016501,0.066640854,0.31068024,0.42965156,0.06910703,-0.20979445,-0.13376592,-0.4889242,-0.32093412,-0.17324552,-0.1791606,0.7900488,-0.13390961,0.33266786,0.2181201,0.39747792,-0.46137422,-0.121669844,0.10040474,0.19613431,0.03716835,0.26292723,-0.15924445,0.3198098,0.29595545,0.07312997,0.21919727,-0.27519697,-0.20435676,-0.3030066,0.148384,-0.14582148,0.044059616,0.19324033,-0.15746193,0.11292354,-0.21547168,0.28165847,-0.24323456,-0.46909526,-0.11879481,-0.21212956,-0.42642096
TCGA-AA-3531-11A-01R-A32Z-07,0.10000871,-0.46536165,-0.07686935,-0.018725496,-0.18737103,-0.048323173,0.23883793,-0.3580336,0.1158714,0.32831067,0.44307125,0.05484615,-0.21193698,-0.20285542,-0.6184828,-0.30429238,-0.16164261,-0.1660813,0.75761294,-0.15397915,0.30334538,0.21623597,0.45059934,-0.45844775,-0.16584602,0.10793058,0.17988235,0.035814367,0.32423702,-0.13564171,0.33239162,0.38447008,0.07639385,0.21391128,-0.30402172,-0.14289777,-0.27855277,0.15460403,-0.15135252,-0.0009046622,0.16097765,-0.17172489,0.11195719,-0.2280103,0.27833164,-0.27479702,-0.47433162,-0.12148984,-0.14723246,-0.4256193
TCGA-AA-3534-11A-01R-A32Z-07,0.123731874,-0.4825002,-0.11700354,-0.018830039,-0.1794154,0.008603737,0.24401999,-0.28189176,0.110941835,0.3710178,0.3851056,0.12181298,-0.17430519,-0.20933957,-0.4703822,-0.33333057,-0.14610878,-0.121074535,0.72784853,-0.18380415,0.35280398,0.17814304,0.39808,-0.39651403,-0.1412974,0.08553345,0.13600315,0.030031929,0.29651928,-0.12826455,0.26202813,0.392177,0.093237035,0.20399883,-0.30627027,-0.17934221,-0.29852673,0.08002865,-0.16367988,-0.0008073583,0.1523629,-0.11927371,0.05799764,-0.17438963,0.32095933,-0.22297096,-0.46841812,-0.116813235,-0.12535806,-0.52482194
TCGA-AA-3655-11A-01R-1723-07,0.047893394,-0.4071353,-0.073247604,0.031728644,-0.25146875,-0.24257748,0.2342443,-0.3558638,0.09244931,0.25832206,0.48480788,-0.047938824,-0.21408847,-0.049287852,-0.48865524,-0.3013522,-0.14435337,-0.15991692,0.5671986,-0.08308507,0.40663034,0.22180983,0.37014723,-0.49297157,-0.11280533,0.18721788,0.1830014,0.15663281,0.24642885,-0.045796316,0.22359708,0.32407853,0.10696127,0.20688103,-0.32996848,-0.14259505,-0.36540893,0.08381785,-0.20172653,0.063210666,0.0989303,-0.15668906,0.16417098,-0.27495393,0.33207333,-0.21582513,-0.5177631,-0.06207606,-0.21891938,-0.3965477
TCGA-AA-3660-11A-01R-1723-07,0.08972199,-0.40015605,-0.192363,9.799619e-05,-0.2738077,-0.08759346,0.31707457,-0.3154459,0.1718591,0.32425293,0.43588978,-0.099963434,-0.18285933,-0.17676717,-0.55613583,-0.22716692,-0.13500446,-0.16394868,0.67266107,-0.14337488,0.39836568,0.17081748,0.49171278,-0.48421142,-0.15293953,0.12795772,0.22882883,0.103666954,0.2882624,-0.036894314,0.26338002,0.397368,0.105908245,0.24103834,-0.32375196,-0.18359019,-0.33805153,0.039211188,-0.095179215,0.05029097,0.12271644,-0.17363855,0.13578779,-0.2842635,0.22883156,-0.19828402,-0.42510176,-0.07413914,-0.12360428,-0.4704746
TCGA-AA-3662-11A-01R-1723-07,0.047741197,-0.4124853,-0.13900629,-0.0027823078,-0.17482756,-0.12888557,0.25501037,-0.38596144,0.05379718,0.28019544,0.4338901,0.072154544,-0.22740343,-0.082508564,-0.3961537,-0.2633464,-0.118453525,-0.12466877,0.5694595,-0.1469958,0.32726076,0.21908164,0.29527798,-0.43135327,-0.09974985,0.13364887,0.16361941,0.13227688,0.24440722,-0.11909067,0.262799,0.25652918,0.08237686,0.19889766,-0.2832867,-0.16114287,-0.30366316,0.013162974,-0.20981264,0.07000554,0.15946892,-0.18256444,0.11991744,-0.2042274,0.3206558,-0.2095182,-0.4536273,-0.10029192,-0.1773227,-0.46461722
