,0
TCGA-GS-A9TQ-01A-11R-A38C-07,-0.17211446
TCGA-GS-A9TT-01A-11R-A38C-07,-0.16667284
TCGA-GS-A9TU-01A-11R-A38C-07,-0.103892535
TCGA-GS-A9TV-01A-11R-A38C-07,-0.028541923
TCGA-GS-A9TW-01A-11R-A38C-07,-0.11758171
TCGA-GS-A9TX-01A-11R-A38C-07,-0.102031104
TCGA-GS-A9TY-01A-11R-A39D-07,-0.1467429
TCGA-GS-A9TZ-01A-11R-A39D-07,-0.12731823
TCGA-GS-A9U3-01A-11R-A39D-07,-0.09147082
TCGA-GS-A9U4-01A-11R-A39D-07,-0.09445604
TCGA-RQ-A68N-01A-11R-A31O-07,-0.102545254
TCGA-RQ-A6JB-01A-11R-A31O-07,-0.11386222
TCGA-RQ-AAAT-01A-11R-A39D-07,-0.0955005
TCGA-VB-A8QN-01A-11R-A38C-07,-0.079599924
TCGA-CS-4938-01B-11R-1896-07,-0.07685699
TCGA-CS-4941-01A-01R-1470-07,-0.023040613
TCGA-CS-4942-01A-01R-1470-07,-0.055536695
TCGA-CS-4943-01A-01R-1470-07,-0.07586458
TCGA-CS-4944-01A-01R-1470-07,-0.071116164
TCGA-CS-5390-01A-02R-1470-07,-0.063531905
TCGA-CS-5393-01A-01R-1470-07,-0.047800135
TCGA-CS-5394-01A-01R-1470-07,-0.105615854
TCGA-CS-5395-01A-01R-1470-07,-0.04836309
TCGA-CS-5396-01A-02R-1470-07,-0.07935804
TCGA-CS-5397-01A-01R-1896-07,-0.017687146
TCGA-CS-6186-01A-12R-2027-07,-0.084223635
TCGA-CS-6188-01A-11R-1896-07,-0.048605304
TCGA-CS-6290-01A-11R-1708-07,-0.039369937
TCGA-CS-6665-01A-11R-1896-07,-0.044475134
TCGA-CS-6666-01A-11R-1896-07,-0.07593361
TCGA-CS-6667-01A-12R-2027-07,-0.056974806
TCGA-CS-6668-01A-11R-1896-07,-0.08097342
TCGA-CS-6669-01A-11R-1896-07,-0.04281606
TCGA-CS-6670-01A-11R-1896-07,-0.055393346
TCGA-DB-5270-01A-02R-1470-07,-0.018649383
TCGA-DB-5273-01A-01R-1470-07,-0.06335971
TCGA-DB-5274-01A-01R-1470-07,-0.052272826
TCGA-DB-5275-01A-01R-1470-07,-0.03742692
TCGA-DB-5276-01A-01R-1470-07,-0.029619945
TCGA-DB-5277-01A-01R-1470-07,-0.0460863
TCGA-DB-5278-01A-01R-1470-07,-0.050575107
TCGA-DB-5279-01A-03R-2347-07,-0.052678693
TCGA-DB-5280-01A-01R-1470-07,-0.06230639
TCGA-DB-5281-01A-01R-1470-07,-0.035557136
TCGA-DB-A4X9-01A-11R-A26U-07,-0.05308451
TCGA-DB-A4XA-01A-11R-A26U-07,-0.040825915
TCGA-DB-A4XB-01A-11R-A26U-07,-0.04324599
TCGA-DB-A4XC-01A-11R-A26U-07,-0.021319168
TCGA-DB-A4XD-01A-11R-A27Q-07,-0.07076863
TCGA-DB-A4XE-01A-11R-A27Q-07,-0.03942056
TCGA-DB-A4XF-01A-11R-A27Q-07,-0.045567337
TCGA-DB-A4XG-01A-11R-A27Q-07,-0.06974095
TCGA-DB-A4XH-01A-11R-A27Q-07,-0.048400383
TCGA-DB-A64L-01A-11R-A29R-07,-0.0364795
TCGA-DB-A64O-01A-11R-A29R-07,-0.026607603
TCGA-DB-A64P-01A-11R-A29R-07,-0.058697626
TCGA-DB-A64Q-01A-11R-A29R-07,-0.07642853
TCGA-DB-A64R-01A-11R-A29R-07,-0.05864282
TCGA-DB-A64S-01A-11R-A29R-07,-0.053153563
TCGA-DB-A64U-01A-11R-A29R-07,-0.05841731
TCGA-DB-A64V-01A-11R-A29R-07,-0.038554374
TCGA-DB-A64W-01A-11R-A29R-07,-0.055205587
TCGA-DB-A64X-01A-11R-A29R-07,-0.05361511
TCGA-DB-A75K-01A-11R-A32Q-07,-0.041731868
TCGA-DB-A75L-01A-11R-A32Q-07,-0.02961123
TCGA-DB-A75M-01A-11R-A32Q-07,-0.0614916
TCGA-DB-A75O-01A-11R-A32Q-07,-0.049155053
TCGA-DB-A75P-01A-11R-A32Q-07,-0.011519869
TCGA-DH-5140-01A-01R-1470-07,-0.042031664
TCGA-DH-5141-01A-01R-1470-07,-0.07733137
TCGA-DH-5142-01A-01R-1470-07,-0.060390204
TCGA-DH-5143-01A-01R-1470-07,-0.049383786
TCGA-DH-5144-01A-01R-1470-07,-0.08858214
TCGA-DH-A669-01A-12R-A31N-07,-0.07454688
TCGA-DH-A669-02A-11R-A31N-07,-0.07258792
TCGA-DH-A66B-01A-11R-A29R-07,-0.071765445
TCGA-DH-A66D-01A-11R-A31N-07,-0.047343675
TCGA-DH-A66F-01A-11R-A29R-07,-0.07127116
TCGA-DH-A66G-01A-21R-A31N-07,-0.018327953
TCGA-DH-A7UR-01A-11R-A33Z-07,-0.035163663
TCGA-DH-A7US-01A-11R-A33Z-07,-0.046283726
TCGA-DH-A7UT-01A-12R-A34F-07,-0.022771768
TCGA-DH-A7UU-01A-12R-A34F-07,-0.0471132
TCGA-DH-A7UV-01A-12R-A34F-07,-0.047292583
TCGA-DU-5847-01A-11R-1708-07,-0.011675178
TCGA-DU-5849-01A-11R-1708-07,-0.031870738
TCGA-DU-5851-01A-13R-1896-07,-0.029560236
TCGA-DU-5852-01A-11R-1708-07,-0.018713014
TCGA-DU-5853-01A-11R-1896-07,-0.03593479
TCGA-DU-5854-01A-11R-1708-07,-0.028793028
TCGA-DU-5855-01A-11R-1708-07,-0.046634443
TCGA-DU-5870-01A-11R-1708-07,-0.05142929
TCGA-DU-5870-02A-12R-A36H-07,-0.06250392
TCGA-DU-5871-01A-12R-1708-07,-0.05639416
TCGA-DU-5872-01A-11R-1708-07,-0.048962303
TCGA-DU-5872-02A-21R-A36H-07,0.0005167918
TCGA-DU-5874-01A-11R-1708-07,-0.069389775
TCGA-DU-6392-01A-11R-1708-07,-0.03814651
TCGA-DU-6393-01A-11R-1708-07,-0.06954091
TCGA-DU-6394-01A-11R-1708-07,-0.08622021
TCGA-DU-6395-01A-13R-1708-07,-0.056811053
TCGA-DU-6396-01A-11R-1708-07,-0.059528485
TCGA-DU-6397-01A-11R-1708-07,-0.053744752
TCGA-DU-6397-02A-12R-A36H-07,-0.06127461
TCGA-DU-6399-01A-12R-1708-07,-0.0632083
TCGA-DU-6400-01A-12R-1708-07,-0.04824875
TCGA-DU-6401-01A-11R-1708-07,-0.07697309
TCGA-DU-6402-01A-11R-1708-07,-0.051154353
TCGA-DU-6403-01A-11R-1708-07,-0.0269342
TCGA-DU-6404-01A-11R-1708-07,-0.028514829
TCGA-DU-6404-02B-11R-A36H-07,-0.08407276
TCGA-DU-6405-01A-11R-1708-07,-0.05392669
TCGA-DU-6406-01A-11R-1708-07,-0.04975678
TCGA-DU-6407-01A-13R-1708-07,-0.07389657
TCGA-DU-6407-02B-11R-A36H-07,-0.068167366
TCGA-DU-6408-01A-11R-1708-07,-0.045404814
TCGA-DU-6410-01A-11R-1896-07,-0.09634521
TCGA-DU-6542-01A-11R-1896-07,-0.045671046
TCGA-DU-7006-01A-11R-2027-07,-0.04861911
TCGA-DU-7007-01A-11R-2027-07,-0.0466315
TCGA-DU-7008-01A-11R-2027-07,-0.061450675
TCGA-DU-7009-01A-11R-2027-07,-0.06286184
TCGA-DU-7010-01A-11R-2027-07,-0.040758047
TCGA-DU-7011-01A-11R-2027-07,-0.027683767
TCGA-DU-7012-01A-11R-2027-07,-0.0051185517
TCGA-DU-7013-01A-11R-2027-07,-0.033790674
TCGA-DU-7014-01A-11R-2027-07,-0.06421778
TCGA-DU-7015-01A-11R-2027-07,-0.06527021
TCGA-DU-7018-01A-11R-2027-07,-0.08787671
TCGA-DU-7019-01A-11R-2027-07,-0.053893313
TCGA-DU-7290-01A-11R-2027-07,-0.01917681
TCGA-DU-7292-01A-11R-2027-07,-0.027489236
TCGA-DU-7294-01A-11R-2027-07,-0.080296956
TCGA-DU-7298-01A-11R-2027-07,-0.051636484
TCGA-DU-7299-01A-21R-2027-07,-0.0694402
TCGA-DU-7300-01A-21R-2090-07,-0.03268756
TCGA-DU-7301-01A-11R-2090-07,-0.068356596
TCGA-DU-7302-01A-11R-2090-07,-0.054509163
TCGA-DU-7304-01A-12R-2090-07,-0.020133005
TCGA-DU-7304-02A-12R-A36H-07,-0.080890074
TCGA-DU-7306-01A-11R-2090-07,-0.09357168
TCGA-DU-7309-01A-11R-2090-07,-0.028522396
TCGA-DU-8158-01A-11R-2256-07,0.0023944904
TCGA-DU-8161-01A-11R-2256-07,-0.024893444
TCGA-DU-8162-01A-21R-2256-07,-0.018323941
TCGA-DU-8163-01A-11R-2256-07,-0.037027895
TCGA-DU-8164-01A-11R-2256-07,-0.060130768
TCGA-DU-8165-01A-11R-2256-07,-0.008426922
TCGA-DU-8166-01A-11R-2256-07,-0.040838715
TCGA-DU-8167-01A-11R-2256-07,-0.041362528
TCGA-DU-8168-01A-11R-2256-07,-0.05521539
TCGA-DU-A5TP-01A-11R-A28M-07,-0.051010612
TCGA-DU-A5TR-01A-11R-A28M-07,-0.020421036
TCGA-DU-A5TS-01A-11R-A28M-07,-0.047389247
TCGA-DU-A5TT-01A-11R-A28M-07,-0.005945435
TCGA-DU-A5TU-01A-11R-A28M-07,-0.030618986
TCGA-DU-A5TW-01A-11R-A28M-07,-0.066178866
TCGA-DU-A5TY-01A-11R-A28M-07,-0.008872314
TCGA-DU-A6S2-01A-21R-A32Q-07,-0.03119667
TCGA-DU-A6S3-01A-12R-A32Q-07,-0.04123124
TCGA-DU-A6S6-01A-21R-A32Q-07,-0.035759278
TCGA-DU-A6S7-01A-21R-A32Q-07,-0.053131364
TCGA-DU-A6S8-01A-12R-A32Q-07,-0.06307765
TCGA-DU-A76K-01A-11R-A33Z-07,-0.010419254
TCGA-DU-A76L-01A-11R-A32Q-07,-0.016056588
TCGA-DU-A76O-01A-11R-A32Q-07,-0.041178286
TCGA-DU-A76R-01A-11R-A32Q-07,-0.026250165
TCGA-DU-A7T6-01A-11R-A33Z-07,-0.037856683
TCGA-DU-A7T8-01A-21R-A34R-07,-0.024443913
TCGA-DU-A7TA-01A-11R-A33Z-07,-0.037054807
TCGA-DU-A7TB-01A-11R-A33Z-07,-0.04384435
TCGA-DU-A7TC-01A-21R-A34R-07,-0.037378278
TCGA-DU-A7TD-01A-12R-A34F-07,-0.029499399
TCGA-DU-A7TG-01A-21R-A34R-07,-0.017081883
TCGA-DU-A7TI-01A-11R-A33Z-07,-0.016686214
TCGA-DU-A7TJ-01A-11R-A34R-07,-0.047834586
TCGA-E1-5302-01A-01R-1470-07,-0.039248776
TCGA-E1-5303-01A-01R-1470-07,-0.059129655
TCGA-E1-5304-01A-01R-1470-07,-0.11579361
TCGA-E1-5305-01A-01R-1896-07,-0.057442907
TCGA-E1-5307-01A-01R-1896-07,-0.07307583
TCGA-E1-5311-01A-01R-1470-07,-0.054914817
TCGA-E1-5318-01A-01R-1470-07,-0.10023928
TCGA-E1-5319-01A-01R-1896-07,-0.066596635
TCGA-E1-5322-01A-01R-1470-07,-0.07036796
TCGA-E1-A7YD-01A-11R-A34F-07,-0.026278961
TCGA-E1-A7YE-01A-11R-A34F-07,-0.039371107
TCGA-E1-A7YH-01A-11R-A34F-07,-0.048943393
TCGA-E1-A7YI-01A-11R-A34F-07,-0.0693449
TCGA-E1-A7YJ-01A-11R-A34F-07,-0.035410836
TCGA-E1-A7YK-01A-11R-A34F-07,-0.025671396
TCGA-E1-A7YL-01A-11R-A34F-07,0.010807911
TCGA-E1-A7YM-01A-11R-A34F-07,-0.022578655
TCGA-E1-A7YN-01A-11R-A34F-07,0.00025363482
TCGA-E1-A7YO-01A-11R-A34F-07,-0.03776143
TCGA-E1-A7YQ-01A-11R-A34R-07,-0.023164315
TCGA-E1-A7YS-01A-11R-A34F-07,-0.08679476
TCGA-E1-A7YU-01A-11R-A34R-07,-0.031823836
TCGA-E1-A7YV-01A-11R-A34R-07,-0.02792049
TCGA-E1-A7YW-01A-11R-A34R-07,-0.043517623
TCGA-E1-A7YY-01A-11R-A34R-07,-0.020394322
TCGA-E1-A7Z2-01A-21R-A34R-07,-0.028588237
TCGA-E1-A7Z3-01A-11R-A34R-07,-0.0121671725
TCGA-E1-A7Z4-01A-11R-A34R-07,-0.059259087
TCGA-E1-A7Z6-01A-11R-A34R-07,-0.049106974
TCGA-EZ-7264-01A-11R-2027-07,-0.08389516
TCGA-F6-A8O3-01A-11R-A36H-07,-0.074156165
TCGA-F6-A8O4-01A-11R-A36H-07,-0.042850032
TCGA-FG-5962-01B-11R-1896-07,-0.03155508
TCGA-FG-5963-01A-11R-1708-07,-0.0052979663
TCGA-FG-5963-02A-12R-A29R-07,-0.029358285
TCGA-FG-5964-01A-11R-1708-07,-0.026400242
TCGA-FG-5965-01B-11R-1896-07,-0.029263817
TCGA-FG-5965-02B-11R-A29R-07,-0.04073754
TCGA-FG-6688-01A-11R-1896-07,-0.013388427
TCGA-FG-6689-01A-11R-1896-07,-0.03742394
TCGA-FG-6690-01A-11R-1896-07,-0.064361826
TCGA-FG-6691-01A-11R-1896-07,-0.07098034
TCGA-FG-6692-01A-11R-1896-07,-0.048867762
TCGA-FG-7634-01A-11R-2090-07,-0.04438454
TCGA-FG-7636-01A-11R-2090-07,-0.06662207
TCGA-FG-7637-01A-11R-2090-07,-0.08206988
TCGA-FG-7638-01B-12R-2090-07,-0.05723787
TCGA-FG-7641-01B-11R-2256-07,-0.04693419
TCGA-FG-7643-01A-11R-2090-07,-0.024831831
TCGA-FG-8181-01A-11R-2256-07,-0.023452554
TCGA-FG-8182-01A-11R-2256-07,-0.04890922
TCGA-FG-8185-01A-11R-2256-07,-0.08068067
TCGA-FG-8186-01A-11R-2256-07,-0.039308462
TCGA-FG-8187-01A-11R-2256-07,-0.040516846
TCGA-FG-8188-01A-11R-2256-07,-0.06126913
TCGA-FG-8189-01B-11R-A28M-07,-0.033822637
TCGA-FG-8191-01A-11R-2256-07,-0.049067594
TCGA-FG-A4MT-01A-11R-A26U-07,-0.08779596
TCGA-FG-A4MT-02A-11R-A29R-07,-0.037755735
TCGA-FG-A4MU-01B-11R-A28M-07,-0.046148445
TCGA-FG-A4MW-01A-11R-A26U-07,-0.037058663
TCGA-FG-A4MX-01A-11R-A26U-07,-0.05267752
TCGA-FG-A4MY-01A-11R-A26U-07,-0.05142429
TCGA-FG-A60J-01A-11R-A28M-07,-0.035672873
TCGA-FG-A60K-01A-11R-A29R-07,-0.061585434
TCGA-FG-A60L-01A-12R-A31N-07,-0.046024524
TCGA-FG-A6IZ-01A-11R-A31N-07,-0.07689265
TCGA-FG-A6J1-01A-11R-A31N-07,-0.043133613
TCGA-FG-A6J3-01A-11R-A31N-07,-0.06357268
TCGA-FG-A70Y-01A-12R-A34R-07,-0.052164298
TCGA-FG-A70Z-01A-12R-A33Z-07,0.001571983
TCGA-FG-A710-01A-12R-A33Z-07,-0.022759764
TCGA-FG-A711-01A-21R-A33Z-07,-0.041749287
TCGA-FG-A713-01A-11R-A32Q-07,-0.025107296
TCGA-FG-A87N-01A-11R-A36H-07,-0.051775925
TCGA-FG-A87Q-01A-11R-A36H-07,-0.022454968
TCGA-FN-7833-01A-11R-2090-07,-0.050019726
TCGA-HT-7467-01A-11R-2027-07,-0.032383695
TCGA-HT-7468-01A-11R-2027-07,-0.067751616
TCGA-HT-7469-01A-11R-2256-07,-0.0801285
TCGA-HT-7470-01A-12R-2090-07,-0.03487049
TCGA-HT-7471-01A-11R-2256-07,-0.034424886
TCGA-HT-7472-01A-11R-2027-07,-0.057673093
TCGA-HT-7473-01A-11R-2027-07,-0.040817965
TCGA-HT-7474-01A-11R-2027-07,-0.036438495
TCGA-HT-7475-01A-11R-2027-07,-0.042706978
TCGA-HT-7476-01A-11R-2027-07,-0.020008639
TCGA-HT-7477-01B-11R-A28M-07,-0.043838978
TCGA-HT-7478-01A-11R-2027-07,-0.031442422
TCGA-HT-7479-01A-11R-2027-07,-0.051701035
TCGA-HT-7480-01A-11R-2090-07,-0.043500833
TCGA-HT-7481-01A-11R-2027-07,-0.042624146
TCGA-HT-7482-01A-11R-2027-07,-0.05628283
TCGA-HT-7483-01A-11R-2027-07,-0.041158363
TCGA-HT-7485-01A-11R-2027-07,-0.07303983
TCGA-HT-7601-01A-11R-2090-07,-0.03919933
TCGA-HT-7602-01A-21R-2090-07,-0.050637253
TCGA-HT-7603-01A-21R-2090-07,-0.05565953
TCGA-HT-7604-01A-11R-2090-07,-0.082307056
TCGA-HT-7605-01A-11R-2090-07,-0.037641402
TCGA-HT-7606-01A-11R-2090-07,-0.091443494
TCGA-HT-7607-01A-11R-2090-07,-0.024920125
TCGA-HT-7608-01A-11R-2090-07,-0.06388592
TCGA-HT-7609-01A-11R-2090-07,-0.06877459
TCGA-HT-7610-01A-21R-2090-07,-0.039039478
TCGA-HT-7611-01A-11R-2403-07,-0.06526475
TCGA-HT-7616-01A-11R-2256-07,-0.040868733
TCGA-HT-7620-01A-11R-2256-07,-0.04484895
TCGA-HT-7676-01A-11R-2403-07,-0.062452357
TCGA-HT-7677-01A-11R-2256-07,-0.05281715
TCGA-HT-7680-01A-11R-2256-07,-0.059854098
TCGA-HT-7681-01A-11R-2403-07,-0.03289144
TCGA-HT-7684-01A-11R-2256-07,-0.07022831
TCGA-HT-7686-01A-11R-2256-07,-0.052333083
TCGA-HT-7687-01A-11R-2256-07,-0.032044247
TCGA-HT-7688-01A-11R-2256-07,-0.036452655
TCGA-HT-7689-01A-11R-2256-07,-0.059418786
TCGA-HT-7690-01A-11R-2256-07,-0.026059298
TCGA-HT-7691-01A-11R-2256-07,-0.055627834
TCGA-HT-7692-01A-12R-2256-07,-0.054180007
TCGA-HT-7693-01A-11R-2256-07,-0.049092434
TCGA-HT-7694-01A-11R-2256-07,-0.036362242
TCGA-HT-7695-01A-11R-2256-07,-0.04813158
TCGA-HT-7854-01A-11R-2256-07,-0.029182687
TCGA-HT-7855-01A-11R-2403-07,-0.08624015
TCGA-HT-7856-01A-11R-2403-07,-0.018839108
TCGA-HT-7857-01A-11R-2403-07,-0.028133437
TCGA-HT-7858-01A-11R-2403-07,-0.038034853
TCGA-HT-7860-01A-11R-2403-07,-0.031415388
TCGA-HT-7873-01B-11R-2403-07,-0.045314252
TCGA-HT-7874-01A-11R-2403-07,-0.033847243
TCGA-HT-7875-01A-11R-2403-07,-0.051295742
TCGA-HT-7877-01A-11R-2403-07,-0.02668155
TCGA-HT-7879-01A-11R-2403-07,-0.034565277
TCGA-HT-7880-01A-11R-2403-07,-0.016616564
TCGA-HT-7881-01A-11R-2403-07,-0.0342101
TCGA-HT-7882-01A-11R-2403-07,-0.018080128
TCGA-HT-7884-01B-11R-2403-07,-0.04343998
TCGA-HT-7902-01A-12R-2403-07,-0.030130628
TCGA-HT-8010-01A-11R-2403-07,-0.018488567
TCGA-HT-8011-01A-11R-2403-07,-0.038103554
TCGA-HT-8012-01A-11R-2403-07,-0.044747364
TCGA-HT-8013-01A-11R-2403-07,-0.043381058
TCGA-HT-8015-01B-11R-A28M-07,-0.012724764
TCGA-HT-8018-01A-11R-2404-07,0.010769561
TCGA-HT-8019-01A-21R-2404-07,-0.023248646
TCGA-HT-8104-01A-11R-2404-07,-0.02156972
TCGA-HT-8105-01A-11R-2404-07,-0.027148614
TCGA-HT-8106-01A-11R-2404-07,-0.009670391
TCGA-HT-8107-01A-13R-2404-07,-0.024839528
TCGA-HT-8108-01A-11R-2404-07,-0.048259337
TCGA-HT-8109-01A-11R-2404-07,-0.032094713
TCGA-HT-8110-01A-11R-2404-07,-0.004877395
TCGA-HT-8111-01A-11R-2404-07,-0.0372723
TCGA-HT-8113-01A-11R-2404-07,-0.027298367
TCGA-HT-8114-01A-11R-2404-07,-0.034588683
TCGA-HT-8558-01A-21R-2404-07,-0.042394157
TCGA-HT-8563-01A-11R-2404-07,-0.045841612
TCGA-HT-8564-01A-11R-2404-07,0.0085086385
TCGA-HT-A4DS-01A-11R-A26U-07,-0.03604795
TCGA-HT-A4DV-01A-11R-A26U-07,-0.047417555
TCGA-HT-A5R5-01A-11R-A28M-07,-0.035574686
TCGA-HT-A5R7-01A-11R-A28M-07,-0.018004946
TCGA-HT-A5R9-01A-11R-A28M-07,-0.05616562
TCGA-HT-A5RA-01A-11R-A28M-07,-0.040119417
TCGA-HT-A5RB-01A-11R-A28M-07,-0.0405359
TCGA-HT-A5RC-01A-11R-A28M-07,-0.050796945
TCGA-HT-A614-01A-11R-A29R-07,-0.03882951
TCGA-HT-A615-01A-11R-A29R-07,-0.043657973
TCGA-HT-A616-01A-11R-A29R-07,-0.040201716
TCGA-HT-A617-01A-11R-A29R-07,-0.016223334
TCGA-HT-A618-01A-11R-A29R-07,-0.030750582
TCGA-HT-A619-01A-11R-A29R-07,-0.106664225
TCGA-HT-A61A-01A-11R-A29R-07,-0.016638586
TCGA-HT-A61B-01A-11R-A29R-07,-0.032777473
TCGA-HT-A61C-01A-11R-A29R-07,-0.01573001
TCGA-HT-A74H-01A-11R-A32Q-07,0.0036846106
TCGA-HT-A74J-01A-12R-A32Q-07,-0.024478696
TCGA-HT-A74K-01A-11R-A32Q-07,-0.05259169
TCGA-HT-A74L-01A-11R-A32Q-07,-0.05843057
TCGA-HT-A74O-01A-11R-A32Q-07,-0.0567913
TCGA-HW-7486-01A-11R-2027-07,-0.05963271
TCGA-HW-7487-01A-11R-2027-07,-0.0431024
TCGA-HW-7489-01A-11R-2027-07,-0.033755373
TCGA-HW-7490-01A-11R-2027-07,-0.06887177
TCGA-HW-7491-01A-11R-2027-07,-0.096198104
TCGA-HW-7493-01A-11R-2027-07,-0.037583042
TCGA-HW-7495-01A-11R-2027-07,-0.044071592
TCGA-HW-8319-01A-11R-2404-07,-0.01985982
TCGA-HW-8320-01A-11R-2404-07,-0.067629874
TCGA-HW-8321-01A-11R-2404-07,-0.036422454
TCGA-HW-8322-01A-11R-2404-07,-0.053738892
TCGA-HW-A5KJ-01A-12R-A27Q-07,-0.04895379
TCGA-HW-A5KK-01A-11R-A27Q-07,-0.009246461
TCGA-HW-A5KL-01A-11R-A27Q-07,-0.05564786
TCGA-HW-A5KM-01A-11R-A27Q-07,-0.07484815
TCGA-IK-7675-01A-11R-2090-07,-0.06866657
TCGA-IK-8125-01A-11R-2256-07,-0.03412708
TCGA-KT-A74X-01A-11R-A32Q-07,-0.056168687
TCGA-KT-A7W1-01A-11R-A34F-07,-0.04592713
TCGA-P5-A5ET-01A-11R-A27Q-07,-0.050512765
TCGA-P5-A5EU-01A-11R-A27Q-07,-0.04755252
TCGA-P5-A5EV-01A-11R-A27Q-07,-0.07090787
TCGA-P5-A5EW-01A-11R-A27Q-07,-0.07794493
TCGA-P5-A5EX-01A-12R-A28M-07,-0.0481111
TCGA-P5-A5EY-01A-11R-A27Q-07,-0.03291688
TCGA-P5-A5EZ-01A-11R-A27Q-07,-0.034246914
TCGA-P5-A5F0-01A-11R-A28M-07,-0.035628412
TCGA-P5-A5F1-01A-11R-A28M-07,-0.06282919
TCGA-P5-A5F2-01A-11R-A28M-07,-0.037355646
TCGA-P5-A5F4-01A-11R-A28M-07,-0.028564775
TCGA-P5-A5F6-01A-11R-A28M-07,-0.124570005
TCGA-P5-A72U-01A-31R-A32Q-07,-0.020483634
TCGA-P5-A72W-01A-11R-A32Q-07,-0.078528196
TCGA-P5-A72X-01A-11R-A32Q-07,-0.03400133
TCGA-P5-A72Z-01A-11R-A32Q-07,-0.11760514
TCGA-P5-A730-01A-11R-A32Q-07,-0.07258226
TCGA-P5-A731-01A-11R-A32Q-07,-0.016423438
TCGA-P5-A733-01A-11R-A32Q-07,-0.060267784
TCGA-P5-A735-01A-11R-A32Q-07,-0.07339145
TCGA-P5-A736-01A-11R-A32Q-07,-0.030370714
TCGA-P5-A737-01A-11R-A32Q-07,-0.05425287
TCGA-P5-A77W-01A-11R-A32Q-07,-0.0822198
TCGA-P5-A77X-01A-11R-A32Q-07,-0.04270318
TCGA-P5-A780-01A-12R-A32Q-07,-0.045007836
TCGA-P5-A781-01A-11R-A32Q-07,-0.039943114
TCGA-QH-A65R-01A-21R-A31N-07,-0.05301408
TCGA-QH-A65S-01A-11R-A29R-07,-0.051174965
TCGA-QH-A65V-01A-11R-A29R-07,-0.060509022
TCGA-QH-A65X-01A-11R-A32Q-07,-0.06557171
TCGA-QH-A65Z-01A-11R-A29R-07,-0.061548624
TCGA-QH-A6CS-01A-11R-A31N-07,-0.05099669
TCGA-QH-A6CU-01A-11R-A31N-07,-0.06337742
TCGA-QH-A6CV-01A-11R-A31N-07,-0.041981895
TCGA-QH-A6CW-01A-11R-A32Q-07,-0.055769164
TCGA-QH-A6CX-01A-11R-A32Q-07,-0.047194157
TCGA-QH-A6CY-01A-11R-A32Q-07,-0.041728076
TCGA-QH-A6CZ-01A-11R-A32Q-07,-0.05892034
TCGA-QH-A6X3-01A-21R-A32Q-07,-0.07067978
TCGA-QH-A6X4-01A-51R-A32Q-07,-0.06551059
TCGA-QH-A6X5-01A-12R-A32Q-07,-0.050324958
TCGA-QH-A6X8-01A-12R-A32Q-07,-0.05740471
TCGA-QH-A6X9-01A-12R-A32Q-07,-0.046801057
TCGA-QH-A6XA-01A-12R-A32Q-07,-0.04762569
TCGA-QH-A6XC-01A-12R-A32Q-07,-0.020199245
TCGA-QH-A86X-01A-11R-A36H-07,-0.041703872
TCGA-QH-A870-01A-11R-A36H-07,-0.06736876
TCGA-R8-A6MK-01A-11R-A32Q-07,-0.05610518
TCGA-R8-A6ML-01A-11R-A32Q-07,-0.07185301
TCGA-R8-A6MO-01A-11R-A33Z-07,-0.05262626
TCGA-R8-A6YH-01A-21R-A32Q-07,-0.07642894
TCGA-R8-A73M-01A-11R-A32Q-07,-0.082297355
TCGA-RY-A83X-01A-11R-A36H-07,-0.05903555
TCGA-RY-A83Y-01A-11R-A36H-07,-0.053829603
TCGA-RY-A83Z-01A-11R-A36H-07,-0.04203166
TCGA-RY-A840-01A-11R-A36H-07,-0.09229725
TCGA-RY-A843-01A-11R-A36H-07,-0.03391694
TCGA-RY-A845-01A-11R-A36H-07,-0.042468358
TCGA-RY-A847-01A-11R-A36H-07,-0.027787548
TCGA-S9-A6TS-01A-12R-A33Z-07,-0.030506982
TCGA-S9-A6TU-01A-12R-A32Q-07,-0.051169563
TCGA-S9-A6TV-01A-12R-A34R-07,-0.04139986
TCGA-S9-A6TW-01A-12R-A32Q-07,-0.047194768
TCGA-S9-A6TX-01A-21R-A32Q-07,-0.056343935
TCGA-S9-A6TY-01A-12R-A32Q-07,-0.0508558
TCGA-S9-A6TZ-01A-21R-A32Q-07,-0.047451384
TCGA-S9-A6U0-01A-12R-A32Q-07,-0.024528598
TCGA-S9-A6U1-01A-21R-A33Z-07,-0.052827843
TCGA-S9-A6U2-01A-21R-A33Z-07,-0.045660954
TCGA-S9-A6U5-01A-12R-A33Z-07,-0.03925196
TCGA-S9-A6U6-01A-12R-A33Z-07,-0.03694439
TCGA-S9-A6U8-01A-21R-A33Z-07,-0.03681551
TCGA-S9-A6U9-01A-11R-A32Q-07,-0.03603675
TCGA-S9-A6UA-01A-12R-A33Z-07,-0.016127232
TCGA-S9-A6UB-01A-21R-A33Z-07,-0.074895374
TCGA-S9-A6WD-01A-12R-A33Z-07,-0.044668432
TCGA-S9-A6WE-01A-12R-A33Z-07,-0.06666729
TCGA-S9-A6WG-01A-11R-A33Z-07,0.009483053
TCGA-S9-A6WH-01A-12R-A33Z-07,-0.06027137
TCGA-S9-A6WI-01A-21R-A33Z-07,-0.02757794
TCGA-S9-A6WL-01A-21R-A33Z-07,-0.02230993
TCGA-S9-A6WM-01A-12R-A33Z-07,-0.04959196
